"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2008","2008","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","6.262","6.26200","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","6.31","6.31000","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2010","2010","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","6.404","6.40400","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","7.707","7.70700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","7.897","7.89700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","8.257","8.25700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2016","2016","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","8.528","8.52800","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2018","2018","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","8.892","8.89200","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2007","2007","","EUR","Europe","","GEO","Georgia","","0.794","0.79400","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","GEO","Georgia","","0.835","0.83500","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2010","2010","","EUR","Europe","","GEO","Georgia","","0.861","0.86100","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","GEO","Georgia","","0.75","0.75000","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","GEO","Georgia","","0.847","0.84700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","GEO","Georgia","","0.783","0.78300","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2016","2016","","EUR","Europe","","GEO","Georgia","","1.078","1.07800","","","","",""
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2018","2018","","EUR","Europe","","GEO","Georgia","","0.987","0.98700","","","","",""
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2010","2010","","EUR","Europe","","GRC","Greece","","10.25","10.25000","","","","","Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","GRC","Greece","","10.385","10.38500","","","","","Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2014","2014","","EUR","Europe","","GRC","Greece","","10.82","10.82000","","","","","Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","GRC","Greece","","10.6","10.60000","","","","","Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2017","2017","","EUR","Europe","","GRC","Greece","","10.645","10.64500","","","","","Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2007","2007","","EUR","Europe","","HRV","Croatia","","5.976","5.97600","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","HRV","Croatia","","6.157","6.15700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2010","2010","","EUR","Europe","","HRV","Croatia","","6.587","6.58700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","HRV","Croatia","","6.993","6.99300","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","HRV","Croatia","","6.973","6.97300","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","HRV","Croatia","","7.187","7.18700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2007","2007","","EUR","Europe","","HUN","Hungary","","5.47","5.47000","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","HUN","Hungary","","5.754","5.75400","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2010","2010","","EUR","Europe","","HUN","Hungary","","5.864","5.86400","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","HUN","Hungary","","5.761","5.76100","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","HUN","Hungary","","7.651","7.65100","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","HUN","Hungary","","7.199","7.19900","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2016","2016","","EUR","Europe","","HUN","Hungary","","7.539","7.53900","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2018","2018","","EUR","Europe","","HUN","Hungary","","8.078","8.07800","","","","",""
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2007","2007","","EUR","Europe","","IRL","Ireland","","10.339","10.33900","","","","","Includes Pharmacists licensed to practice. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2008","2008","","EUR","Europe","","IRL","Ireland","","10.111","10.11100","","","","","Includes Pharmacists licensed to practice. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2010","2010","","EUR","Europe","","IRL","Ireland","","10.028","10.02800","","","","","Includes Pharmacists licensed to practice. Data source: WHO/Europe, Hlth-Res-DB, November 2019."
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2011","2011","","EUR","Europe","","IRL","Ireland","","10.435","10.43500","","","","","Includes Pharmacists licensed to practice. Data source: WHO/Europe, Hlth-Res-DB, November 2019."
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","IRL","Ireland","","11.366","11.36600","","","","","Includes Pharmacists licensed to practice. Data source: WHO/Europe, Hlth-Res-DB, November 2019."
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2014","2014","","EUR","Europe","","IRL","Ireland","","11.755","11.75500","","","","","Includes Pharmacists licensed to practice. Data source: WHO/Europe, Hlth-Res-DB, November 2019."
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2016","2016","","EUR","Europe","","IRL","Ireland","","11.472","11.47200","","","","","Includes Pharmacists licensed to practice. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2017","2017","","EUR","Europe","","IRL","Ireland","","11.624","11.62400","","","","","Includes Pharmacists licensed to practice. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ISL","Iceland","","5.275","5.27500","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","ISL","Iceland","","5.157","5.15700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2011","2011","","EUR","Europe","","ISL","Iceland","","4.853","4.85300","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ISL","Iceland","","4.656","4.65600","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","ISL","Iceland","","4.846","4.84600","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ISL","Iceland","","4.997","4.99700","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2017","2017","","EUR","Europe","","ISL","Iceland","","5.114","5.11400","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2007","2007","","EUR","Europe","","ISR","Israel","","6.28","6.28000","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","ISR","Israel","","7","7.00000","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","ISR","Israel","","7.836","7.83600","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ISR","Israel","","7.385","7.38500","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","ISR","Israel","","7.812","7.81200","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ISR","Israel","","7.563","7.56300","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2017","2017","","EUR","Europe","","ISR","Israel","","8.006","8.00600","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","ITA","Italy","","11.381","11.38100","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","ITA","Italy","","11.545","11.54500","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ITA","Italy","","11.551","11.55100","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2018","2018","","EUR","Europe","","ITA","Italy","","10.946","10.94600","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2007","2007","","EUR","Europe","","KAZ","Kazakhstan","","8.057","8.05700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","KAZ","Kazakhstan","","7.623","7.62300","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2010","2010","","EUR","Europe","","KAZ","Kazakhstan","","6.931","6.93100","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","KAZ","Kazakhstan","","8.083","8.08300","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","KAZ","Kazakhstan","","8.122","8.12200","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","KAZ","Kazakhstan","","8.139","8.13900","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2008","2008","","EUR","Europe","","KGZ","Kyrgyzstan","","0.244","0.24400","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","KGZ","Kyrgyzstan","","0.296","0.29600","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2011","2011","","EUR","Europe","","KGZ","Kyrgyzstan","","0.326","0.32600","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","KGZ","Kyrgyzstan","","0.502","0.50200","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2014","2014","","EUR","Europe","","KGZ","Kyrgyzstan","","0.414","0.41400","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2017","2017","","EUR","Europe","","LTU","Lithuania","","9.851","9.85100","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2007","2007","","EUR","Europe","","LUX","Luxembourg","","7.202","7.20200","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2008","2008","","EUR","Europe","","LUX","Luxembourg","","7.087","7.08700","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","LUX","Luxembourg","","7.231","7.23100","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LUX","Luxembourg","","7.364","7.36400","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","LUX","Luxembourg","","7.158","7.15800","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","LUX","Luxembourg","","7.04","7.04000","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","LUX","Luxembourg","","7.005","7.00500","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2016","2016","","EUR","Europe","","LUX","Luxembourg","","7.008","7.00800","","","","","Includes Practising pharmacists. Data source: OECD Health Data, accessed November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2007","2007","","EUR","Europe","","LVA","Latvia","","5.732","5.73200","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","LVA","Latvia","","6.35","6.35000","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LVA","Latvia","","6.763","6.76300","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","LVA","Latvia","","6.776","6.77600","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","LVA","Latvia","","7.883","7.88300","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2014","2014","","EUR","Europe","","LVA","Latvia","","7.659","7.65900","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2015","2015","","EUR","Europe","","LVA","Latvia","","7.879","7.87900","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2012","2012","","EUR","Europe","","MCO","Monaco","","26.301","26.30100","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2013","2013","","EUR","Europe","","MCO","Monaco","","12.466","12.46600","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2007","2007","","EUR","Europe","","MDA","Republic of Moldova","","4.034","4.03400","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2008","2008","","EUR","Europe","","MDA","Republic of Moldova","","4.325","4.32500","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
"HWF_0014","Pharmacists  (per 10 000 population)","http://apps.who.int/gho/data/node.wrapper.imr?x-id=5327","PUBLISHED","Published","","2009","2009","","EUR","Europe","","MDA","Republic of Moldova","","4.325","4.32500","","","","","Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
