"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","PAK","Pakistan","","0.87","0.87000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MLI","Mali","","0.05","0.05000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EUR","Europe","","MLT","Malta","","0.24","0.24000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","MHL","Marshall Islands","","3.70","3.70000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MRT","Mauritania","","0.17","0.17000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MUS","Mauritius","","0.38","0.38000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","PAK","Pakistan","","0.09","0.09000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AMR","Americas","","PAN","Panama","","0.37","0.37000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","PNG","Papua New Guinea","","0.28","0.28000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AMR","Americas","","PRY","Paraguay","","0.12","0.12000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SVN","Slovenia","","0.49","0.49000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ZAF","South Africa","","0.13","0.13000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ESP","Spain","","0.31","0.31000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SDN","Sudan","","0.59","0.59000","","","","","Only private sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","OMN","Oman","","2.66","2.66000","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LVA","Latvia","","1.38","1.38000","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AMR","Americas","","GTM","Guatemala","","0.54","0.54000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","ATG","Antigua and Barbuda","","222.07","222.07000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","BRN","Brunei Darussalam","","0.25","0.25000","","","","","Only private sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","BFA","Burkina Faso","","0.02","0.02000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","BDI","Burundi","","0.04","0.04000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","KHM","Cambodia","","0.06","0.06000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","CZE","Czechia","","0.26","0.26000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","DNK","Denmark","","0.09","0.09000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","DMA","Dominica","","0.00","0.00000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","EGY","Egypt","","0.12","0.12000","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AMR","Americas","","GRD","Grenada","","4.79","4.79000","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GHA","Ghana","","9.69","9.69000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","HTI","Haiti","","0.04","0.04000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","HND","Honduras","","0.09","0.09000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","LBN","Lebanon","","0.76","0.76000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","LBR","Liberia","","0.03","0.03000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","LBY","Libya","","0.49","0.49000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LTU","Lithuania","","1.32","1.32000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LUX","Luxembourg","","0.79","0.79000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","NPL","Nepal","","0.04","0.04000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","NLD","Netherlands","","0.77","0.77000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","NIC","Nicaragua","","0.10","0.10000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NER","Niger","","0.06","0.06000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GMB","Gambia","","1.79","1.79000","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AMR","Americas","","CRI","Costa Rica","","0.69","0.69000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AFR","Africa","","COM","Comoros","","1.63","1.63000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SVK","Slovakia","","0.95","0.95000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","VUT","Vanuatu","","0.42","0.42000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","YEM","Yemen","","0.01","0.01000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ZMB","Zambia","","0.04","0.04000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ZWE","Zimbabwe","","0.09","0.09000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AFR","Africa","","SYC","Seychelles","","5.78","5.78000","","","","",""
"DEVICES03","Total density per 100 000 population: District/rural hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3012","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","PRK","Democratic People's Republic of Korea","","6.47","6.47000","","","","",""
"DEVICES03","Total density per 100 000 population: District/rural hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3012","PUBLISHED","Published","","2010","2010","","AMR","Americas","","ECU","Ecuador","","0.06","0.06000","","","","",""
"DEVICES03","Total density per 100 000 population: District/rural hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3012","PUBLISHED","Published","","2010","2010","","EUR","Europe","","KAZ","Kazakhstan","","2.04","2.04000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","TJK","Tajikistan","","0.04","0.04000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","SYC","Seychelles","","1.16","1.16000","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SDN","Sudan","","9.39","9.39000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","BLR","Belarus","","15.36","15.35802","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","BLZ","Belize","","12.05","12.05182","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","BTN","Bhutan","","25.47","25.46598","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","HRV","Croatia","","0.84","0.83922","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","CUB","Cuba","","7.53","7.52732","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","CZE","Czechia","","224.84","224.84169","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","PRK","Democratic People's Republic of Korea","","25.16","25.15718","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","GRD","Grenada","","34.00","33.99530","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","GTM","Guatemala","","3.54","3.54275","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","GIN","Guinea","","6.24","6.24085","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","GNB","Guinea-Bissau","","5.63","5.63296","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EMR","Eastern Mediterranean","","LBY","Libya","","29.25","29.25089","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","LTU","Lithuania","","21.01","21.01472","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","MDG","Madagascar","","12.96","12.96410","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","MWI","Malawi","","0.45","0.44614","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","NPL","Nepal","","2.51","2.51462","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","NIC","Nicaragua","","14.64","14.63701","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","NER","Niger","","13.98","13.98106","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EMR","Eastern Mediterranean","","OMN","Oman","","2.78","2.78050","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EMR","Eastern Mediterranean","","PAK","Pakistan","","2.98","2.98118","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","SEN","Senegal","","6.87","6.87031","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","SRB","Serbia","","1.66","1.66132","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","SYC","Seychelles","","20.47","20.46576","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","SGP","Singapore","","59.22","59.22313","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","UGA","Uganda","","9.59","9.59316","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","URY","Uruguay","","17.61","17.61048","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","VUT","Vanuatu","","118.69","118.68826","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EMR","Eastern Mediterranean","","YEM","Yemen","","11.37","11.36541","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","EUR","Europe","","BIH","Bosnia and Herzegovina","","0.00","0.00000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","BRN","Brunei Darussalam","","0.48","0.47872","","","","","Only private sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AFR","Africa","","BFA","Burkina Faso","","11.89","11.88674","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AFR","Africa","","BDI","Burundi","","5.01","5.00859","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","AMR","Americas","","KNA","Saint Kitts and Nevis","","0.00","0.00000","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ROU","Romania","","0.02","0.02000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EUR","Europe","","HUN","Hungary","","5.78","5.78000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","AMR","Americas","","HND","Honduras","","18.74","18.74000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","AMR","Americas","","GUY","Guyana","","27.17","27.17000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","AMR","Americas","","SLV","El Salvador","","9.46","9.46000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","EGY","Egypt","","0.39","0.39000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EUR","Europe","","BIH","Bosnia and Herzegovina","","42.82","42.82000","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","AMR","Americas","","BOL","Bolivia (Plurinational State of)","","14.82","14.82000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","BTN","Bhutan","","26.45","26.45000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","AMR","Americas","","BLZ","Belize","","12.84","12.84000","","","","","Only public sector data"
"DEVICES03","Total density per 100 000 population: District/rural hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3012","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MRT","Mauritania","","0.78","0.78000","","","","",""
"DEVICES03","Total density per 100 000 population: District/rural hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3012","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","MHL","Marshall Islands","","0.00","0.00000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EUR","Europe","","AZE","Azerbaijan","","2.18","2.18000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","JOR","Jordan","","0.48","0.48000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","0.08","0.08000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ALB","Albania","","0.28","0.28000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","AGO","Angola","","0.00","0.00000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GNB","Guinea-Bissau","","34.65","34.65000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","GUY","Guyana","","0.13","0.13000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SMR","San Marino","","0.00","0.00000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SAU","Saudi Arabia","","0.01","0.01000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SRB","Serbia","","0.23","0.23000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","BRB","Barbados","","3.86","3.86448","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","EUR","Europe","","CZE","Czechia","","0.16","0.15885","","","","","Only private sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","PRK","Democratic People's Republic of Korea","","3.91","3.91236","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","EUR","Europe","","DNK","Denmark","","4.47","4.46691","","","","","Only private sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AMR","Americas","","DMA","Dominica","","0.00","0.00000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AMR","Americas","","GUY","Guyana","","14.76","14.75714","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AMR","Americas","","HTI","Haiti","","0.29","0.29077","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AMR","Americas","","HND","Honduras","","0.73","0.72860","","","","","Only public sector data"
